timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
0,0,SpotlightPage Request,1000,,Thread Group 1-177,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-172,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-169,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-183,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-175,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-263,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-265,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-270,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-272,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-266,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-203,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-193,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-218,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-228,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-224,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-210,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-231,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-208,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-198,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-226,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-280,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-235,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-248,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-255,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-276,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-274,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-282,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-285,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-249,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-217,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-214,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-202,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-275,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-278,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-165,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-176,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-184,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-168,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-190,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-174,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-147,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-163,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-154,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-156,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-171,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-221,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-259,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-261,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-187,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-159,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-268,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-262,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-181,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-223,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-286,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-211,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-232,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-220,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-222,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-229,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-196,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-287,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-216,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-219,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-195,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-227,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-201,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-279,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-209,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-269,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-199,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-264,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-200,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-207,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-298,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-289,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-294,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-295,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-292,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-297,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-288,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-300,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-291,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-204,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-242,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-267,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-230,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-293,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-246,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-234,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-290,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-299,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-244,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-243,text,false,,0,0,300,300,null,0,0,0
0,0,SpotlightPage Request,1000,,Thread Group 1-173,text,false,,0,0,300,300,null,0,0,0
